gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,services_count,is_new_customer,high_value_customer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,2,1,1,80.2,146.05,48.68333333333334,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,10,1,0,45.25,428.7,38.97272727272727,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,30,1,0,82.05,2570.2,82.90967741935484,2,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,43,1,0,50.2,2169.4,49.304545454545455,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,35,1,1,100.25,3527.6,97.98888888888888,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,27,1,0,19.15,501.35,17.905357142857145,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,53,1,0,90.8,4921.2,91.13333333333333,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,27,1,1,70.55,1943.9,69.425,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,72,1,1,109.25,8109.8,111.09315068493152,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,3,0,0,24.75,66.95,16.7375,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,45,1,1,87.25,3941.7,85.6891304347826,3,0,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,67,1,0,94.1,6302.8,92.68823529411765,3,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,49,1,0,99.4,5025.0,100.5,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,2,1,1,19.65,31.2,10.4,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,45.1,45.1,22.55,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,38,1,1,81.85,3141.7,80.55641025641025,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,3,1,1,95.1,307.4,76.85,2,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,13,0,1,45.55,597.0,42.642857142857146,3,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0,1,0,25,1,1,95.15,2395.7,92.14230769230768,3,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,50,1,1,104.4,5232.9,102.60588235294117,3,0,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,1,1,2,1,0,59.5,130.5,43.5,4,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1,0,0,16,1,1,86.6,1281.0,75.3529411764706,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,60,1,1,110.0,6668.35,109.31721311475411,4,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,68,1,0,105.75,7322.5,106.1231884057971,3,0,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,0,0,43,0,1,33.45,1500.25,34.09659090909091,2,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,17,1,1,66.7,1077.05,59.83611111111111,3,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,56,1,0,80.3,4513.65,79.18684210526315,3,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,1,0,0,40.1,40.1,20.05,2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,72,1,1,118.75,8672.45,118.80068493150686,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,15,1,0,19.9,320.45,20.028125,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,30,1,0,25.35,723.3,23.33225806451613,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,22,0,0,39.2,849.9,36.952173913043474,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,48,1,1,102.5,4904.25,100.08673469387755,4,0,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,5,1,1,69.35,341.6,56.93333333333334,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,19,1,0,20.5,398.55,19.927500000000002,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,28,1,0,54.3,1546.3,53.320689655172416,4,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,54,1,1,65.3,3512.9,63.870909090909095,3,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,0,24,1,0,70.0,1732.6,69.304,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,39,1,0,19.35,779.2,19.48,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,28,1,1,19.55,543.8,18.75172413793103,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,0,0,18,1,1,73.55,1359.45,71.55,2,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,33,1,1,93.35,3092.0,90.94117647058823,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,43,1,0,85.1,3662.25,83.23295454545455,3,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,71,1,0,77.55,5574.35,77.42152777777778,3,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,11,1,1,44.05,483.7,40.30833333333333,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,16,1,1,49.45,799.0,47.0,3,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,3,1,0,76.1,257.6,64.4,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,63,1,0,67.25,4234.15,66.15859375,3,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
0,0,1,1,18,1,1,20.25,401.95,21.155263157894737,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,64,1,1,111.45,7266.95,111.79923076923076,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,53,0,0,54.9,3045.75,56.40277777777778,2,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,47,1,0,20.15,1046.2,21.795833333333334,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,24,1,1,70.3,1706.45,68.258,4,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,1,1,22,0,0,40.05,880.2,38.2695652173913,2,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,1,1,1,0,19.9,19.9,9.95,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,12,1,1,98.9,1120.95,86.22692307692309,4,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,43,1,1,75.2,3198.6,72.69545454545454,3,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,20,1,1,88.7,1761.45,83.87857142857143,2,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,24,1,1,101.25,2440.15,97.60600000000001,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1,48,1,0,19.95,936.7,19.116326530612245,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,62,1,1,70.75,4263.45,67.67380952380952,4,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,1,17,1,1,55.85,937.5,52.083333333333336,2,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,1,23,0,1,30.35,678.75,28.28125,2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,66,1,1,92.15,6056.9,90.40149253731343,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,56,1,1,24.95,1468.9,25.770175438596493,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,20,1,0,82.4,1592.35,75.82619047619048,3,0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0,1,0,19.85,1397.475,1397.475,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,7,1,1,79.3,523.15,65.39375,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,10,1,1,45.8,436.2,39.654545454545456,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,25,1,1,79.0,1902.0,73.15384615384616,4,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,1,0,0,19,1,1,88.2,1775.8,88.78999999999999,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,1,1,0,54.3,54.3,27.15,2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,34,1,0,24.95,894.3,25.55142857142857,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,15,1,1,79.75,1111.85,69.490625,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,72,1,0,114.55,8306.05,113.78150684931506,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,54,1,0,60.0,3273.95,59.526363636363634,4,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,55,1,0,56.8,3112.05,55.572321428571435,4,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0,23,1,1,98.7,2249.1,93.71249999999999,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,1,0,68,1,1,100.2,6851.65,99.29927536231884,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,29,1,1,76.0,2215.25,73.84166666666667,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,40,1,0,20.15,777.35,18.959756097560977,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,12,1,1,84.5,916.9,70.53076923076922,2,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,5,1,0,96.55,500.1,83.35000000000001,2,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,9,0,0,58.5,539.85,53.985,3,1,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,63,1,0,104.5,6590.8,102.98125,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0,0,0,1,1,0,51.25,51.25,25.625,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,43,0,0,55.55,2342.2,53.23181818181818,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,71,1,0,109.25,7707.7,107.05138888888888,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,2,1,0,46.05,80.35,26.78333333333333,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,25,1,1,102.8,2660.2,102.3153846153846,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0,24,1,0,20.4,482.8,19.312,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,6,1,0,20.65,109.3,15.614285714285714,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
